,7) Anteil Kinder mit bestehender externer fachlicher Förderung (P410),,5.77%,,6.28%,8.90%,,9.20%,"Städtische Betriebe: 8.2%
Subventionierte Betriebe: 3.1%",,
,,,,,,,,,,,
,8) Durchschnittliche Wartezeit zwischen gewünschter und tatsächlich erfolgter Auf-nahme der Kinder/Jugendlichen (P410),,"bis 3 Mt.: 75%
3 - 6 Mt.: 18%
6 - 12 Mt.:  7%
> 12 Mt.:  0%",,"bis 3 Mt.: 79%
3 - 6 Mt.: 12%
6 - 12 Mt.:  8%
> 12 Mt.:  1%","bis 3 Mt.:   57%
3 - 6 Mt.:   15 %
6 - 12 Mt.: 16%
> 12 Mt.:   12 %",,,Erfasst wurden die 2010 neu platzierten Kinder ,,
,,,,,,,,,,,
,9) Kostendeckungsgrad (P410),,21.83%,,21.05%,19.35%,,18.75%,,,
,,,,,,,,,,,
,10) Verhältnis ausgebildetes Betreuungspersonal (Anzahl Stellen) zu Anzahl Kita-Plätzen (P410),,18.89,,,,,,"Neue Kennzahl gemäss Stadtratsbeschluss vom
17.09.09",,
,,,,,,,,,,,
,11) Durchschnittlicher Anteil betreuter Säuglinge (<18 Monate) in gemischten Gruppen (P410),,,,,,,,Die neue Kennzahl gemäss Stadtratbe-schluss vom 17.09.09 wird erst ab 2011 erhoben.,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
330,Jugendamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG330400 Familienergänzende Tagesbetreuung für Kinder - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,"12) Anzahl Stellen Betreuungspersonen (P410):
",,,,,,,,"Neue Kennzahl gemäss Stadtratsbeschluss vom
17.09.09",,
,"a) Anzahl pädagogisch ausgebildetes
    Personal ",,241,,,,,,,,
,b) Anzahl Lehrstellen,,159,,,,,,,,
,c) Anzahl Praktika,,81,,,,,,,,
,,,,,,,,,,,
,Tagesbetreuung von Kindern bei Tageseltern (P440),,,,,,,,,,
,,,,,,,,,,,
,1) Warteliste,,107,,83,111,,129,,,
,,,,,,,,,,,
,2) Besuche Tageseltern,,,,,,,64,wird seit 2008 nicht mehr erhoben,,
,,,,,,,,,,,
,3) Anzahl nicht besuchte Tageseltern,,,,,,,21,wird seit 2008 nicht mehr erhoben,,
,,,,,,,,,,,
,4) Anzahl Gefährdungsmeldungen,,,,,,,0,wird seit 2008 nicht mehr erhoben,,
,,,,,,,,,,,
,5) Anzahl Tageseltern,,84,,81,69,,,neue Kennzahl ab 2008,,
,,,,,,,,,,,
,6) Anzahl betreuter Kinder,,274,,249,144,,,neue Kennzahl ab 2008,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,siehe nächste Seite,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
330,Jugendamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG330400 Familienergänzende Tagesbetreuung für Kinder - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,,,,,Alters- und Versicherungsamt,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2012,,2011,2010,,2009,,,
,Bruttokosten,,"53,971,434.96",,"57,759,978.08","69,979,017.91",,"69,816,115.14",,,
,,,,,,,,,,,
,Erlöse,,"21,641,015.12",,"21,860,428.24","20,562,401.28",,"21,264,005.29",,,
,,,,,,,,,,,
,Nettokosten,,"32,330,419.84",,"35,899,549.84","49,416,616.63",,"48,552,109.85",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,40.1%,,37.8%,29.4%,,30.5%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produktegruppe,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
PG350100,Sozialversicherungen,"33,753,712.00",63%,,"2,492,512.48",12%,,"31,261,199.52",,"34,771,102.64",-10%
,,,,,,,,,,,
PG350200,Stationäre und teilstationäre Betagtenhilfe,0.00,0%,,0.00,0%,,0.00,,"173,126.36",-100%
,,,,,,,,,,,
PG350300,Ambulante Kranken- und Betagtenhilfe,0.00,0%,,0.00,0%,,0.00,,"158,440.32",-100%
,,,,,,,,,,,
PG350400,Offene Altersarbeit,0.00,0%,,0.00,0%,,0.00,,"446,880.52",-100%
,,,,,,,,,,,
PG350500,Alter,"20,217,722.96",37%,,"19,148,502.64",88%,,"1,069,220.32",,"350,000.00",205%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
 ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350100 Sozialversicherungen,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"33,753,712.00","37,306,430.84",,"32,873,244.93","31,854,146.58",,,,,
,,,,,,,,,,,
,Erlöse,"2,492,512.48","2,535,328.20",,"3,321,174.17","3,650,611.25",,,,,
,,,,,,,,,,,
,Nettokosten,"31,261,199.52","34,771,102.64",,"29,552,070.76","28,203,535.33",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,7.4%,6.8%,,10.1%,11.5%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P350110,Sozialversicherungsbeiträge,"2,167,998.24",6%,,"1,618,211.08",65%,,"549,787.16",,"892,585.40",-38%
,,,,,,,,,,,
P350120,Kinderzulagen und Erwerbsersatz,"908,386.68",3%,,"457,371.44",18%,,"451,015.24",,"590,604.12",-24%
,,,,,,,,,,,
P350130,Ergänzungsleistungen und Zuschüsse,"2,071,327.08",6%,,"16,929.96",1%,,"2,054,397.12",,"2,073,882.12",-1%
,,,,,,,,,,,
P350140,Gemeindebeiträge Ergänzungsleistungen und Kinderzulagen Nichterwerbstätige,"26,606,000.00",79%,,0.00,0%,,"26,606,000.00",,"28,214,031.00",-6%
,,,,,,,,,,,
P350150,Zuschüsse nach Dekret,"2,000,000.00",6%,,"400,000.00",16%,,"1,600,000.00",,"3,000,000.00",-47%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350100 Sozialversicherungen,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350100 Sozialversicherungen - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,"1) Bearbeitungsdauer der Anmeldungen der Selbstständig-
erwerbender, Nichter-
werbstätiger und juristischer Personen unter 4 Wochen (P110)",90%,80%,,89%,72%,,73%,Siehe Bemerkungen,,
,,,,,,,,,,,
,"2) Bearbeitungsdauer der Anmeldungen der Selbstständig-
erwerbender, Nichter-
werbstätiger und jursitischer Personen unter 8 Wochen (P110)",95%,93%,,97%,92%,,91%,Siehe Bemerkungen,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350100 Sozialversicherungen - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,3) Bearbeitungsdauer Anträge Kinderzulagen unter 4 Wochen (P120),95%,85%,,96%,65%,,90%,Siehe Bemerkungen,,
,,,,,,,,,,,
,4) Bearbeitungsdauer Anträge Kinderzulagen unter 12 Wochen (P120),100%,95%,,99%,95%,,97%,Siehe Bemerkungen,,
,,,,,,,,,,,
,5) Bearbeitungsdauer von Anträgen auf Erwerbsersatz unter 2 Wochen (P120),92%,92%,,92%,97%,,97%,,,
,,,,,,,,,,,
,6) Bearbeitungsdauer Anträge EL unter 4 Wochen (P130),65%,65%,,72%,66%,,65%,,,
,,,,,,,,,,,
,7) Bearbeitungsdauer Anträge EL unter 12 Wochen (P130),87%,87%,,92%,93%,,90%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Image 'kompetent und bürgerfreundlich' (P110 - P130),,87%,,offen,91%,,offen,Siehe Bemerkungen,,
,,,,,,,,,,,
,2) Anzahl Zuschussdossiers Haushalt (P150),,187,,301,291,,307,,,
,,,,,,,,,,,
,3) Anzahl Zuschussdossiers Heim (P150),,209,,204,218,,850,Siehe Bemerkungen,,
,,,,,,,,,,,
,4) Ø Zuschussbetrag Haushalt/Jahr      (P150),,Fr. 5'182.90,,Fr. 3'664.80,Fr. 4'248.30,,Fr. 4'078.60,,,
,,,,,,,,,,,
,5) Ø Zuschussbetrag Heim/Jahr (P150),,Fr. 8'612.15,,Fr. 7'679.35,Fr. 6'984.80,,Fr. 6'956.65,,,
,,,,,,,,,,,
,6) Ø Bearbeitungskosten/Dossier (P130),,Fr. 320.70,,Fr. 333.20,Fr. 323.70,,Fr. 318.60,,,
,,,,,,,,,,,
,7) Anzahl Bearbeitungen für EL1/Jahr (P130),,"6,091",,"6,140","6,134",,"5,557",1 Ergänzungsleistung,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350100 Sozialversicherungen - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,8) Anzahl Bearbeitungen für Kizu2/Jahr (P120),,"6,354",,"9,402","5,324",,"4,556",2 Kinderzulagen,,
,,,,,,,,,,,
,9) Anzahl Bearbeitungen für EO3/Jahr (P120),,"8,070",,"6,769","7,106",,"6,502",3 Erwerbsersatzordnung,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350200 Stationäre und teilstationäre Betagtenhilfe,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,0.00,"194,341.40",,"6,225,194.64","6,530,950.18",,,,,
,,,,,,,,,,,
,Erlöse,0.00,"21,215.04",,"109,781.58","711,974.95",,,,,
,,,,,,,,,,,
,Nettokosten,0.00,"173,126.36",,"6,115,413.06","5,818,975.23",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,-,10.9%,,1.8%,10.9%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P350220,Durch Dritte geführte Heime,0.00,-,,0.00,-,,0.00,,"173,126.36",-100%
,,,,,,,,,,,
P350230,Wohnheime,0.00,-,,0.00,-,,0.00,,0.00,-
,,,,,,,,,,,
P350250,Tagesheime,0.00,-,,0.00,-,,0.00,,0.00,-
,,,,,,,,,,,
P350260,Ferienbetten,0.00,-,,0.00,-,,0.00,,0.00,-
,,,,,,,,,,,
P350270,Koordinationsstelle,0.00,-,,0.00,-,,0.00,,0.00,-
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350200 Stationäre und teilstationäre Betagtenhilfe - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Anzahl Plätze in städtischem Alters- und Pflegeheim (P210),,170,,170,172,,175,Neu in Produkt P350510,,
,,,,,,,,,,,
,2) Zufriedenheit mit Pflege und Betreuung alle 4 Jahre (P210),,,,,,,84%,Neu in Produkt P350510,,
,,,,,,,,,,,
,3) Zufriedenheit mit Verpflegung alle 4 Jahre (P210),,,,,,,85%,Neu in Produkt P350510,,
,,,,,,,,,,,
,4) Zufriedenheit mit Mitsprache und Mitgestaltung alle 4 Jahre (P210),,,,,,,83%,Neu in Produkt P350510,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350200 Stationäre und teilstationäre Betagtenhilfe - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,5) Durchführung von 'Qualipro'-Qualitäts-prüfungen in durch Dritte geführten subventionierten Heimen (P220),,entfällt,,entfällt,entfällt,,entfällt,"Die Steuerungsvorgabe fällt ab 2008 weg.
Neue Heimfinanzierung",,
,,,,,,,,,,,
,6) Anzahl Plätze in Tagesheimen (P250),,entfällt,,entfällt,entfällt,,entfällt,"Die Steuerungsvorgabe fällt ab 2008 weg.
Neue Heimfinanzierung",,
,,,,,,,,,,,
,7) Anzahl Ferienbetten (P260),,entfällt,,entfällt,entfällt,,entfällt,"Die Steuerungsvorgabe fällt ab 2008 weg.
Neue Heimfinanzierung",,
,,,,,,,,,,,
,8) Senkung Wasser-verbrauch im Alters- und Pflegeheim Kühlewil (P210),,0%,,5%,6%,,19%,Neu in Produkt 350510,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Auslastung  städtisches Alters- und Pflegeheim (P210),,92%,,95%,95%,,94%,Neu in Produkt P350510,,
,,,,,,,,,,,
,2) Auslastung durch Dritte geführte Heime (P220),,entfällt,,entfällt,entfällt,,97%,"Die Steuerungsvorgabe fällt ab 2008 weg.
Neue Heimfinanzierung",,
,,,,,,,,,,,
,3) Betreute Personen in städtischem Heim (P210),,218,,215,229,,219,Neu in Produkt P350510,,
,,,,,,,,,,,
,4) Ø Kosten pro Platz und Tag Stufe 0 (P210),,129,,124,116,,113,Neu in Produkt P350510,,
,,,,,,,,,,,
,5) Ø Kosten pro Platz und Tag Stufe 1 (P210),,167,,160,150,,144,Neu in Produkt P350510,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350200 Stationäre und teilstationäre Betagtenhilfe - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,6) Ø Kosten pro Platz und Tag Stufe 2 (P210),,205,,195,185,,175,Neu in Produkt P350510,,
,,,,,,,,,,,
,7) Ø Kosten pro Platz und Tag Stufe 3 (P210),,243,,231,219,,207,Neu in Produkt P350510,,
,,,,,,,,,,,
,8) Ø Kosten pro Platz und Tag Stufe 4 (P210),,281,,267,254,,239,Neu in Produkt P350510,,
,,,,,,,,,,,
,9) Ø Kosten pro Platz und Tag Stufe 5 (P210),,319,,302,288,,271,Neu in Produkt P350510,,
,,,,,,,,,,,
,10) Ø Kosten pro Platz und Tag Stufe 6 (P210),,367,,338,323,,303,Neu in Produkt P350510,,
,,,,,,,,,,,
,11) Ø Kosten pro Platz und Tag Stufe 7 (P210),,395,,374,357,,336,Neu in Produkt P350510,,
,,,,,,,,,,,
,12) Ø Kosten pro Platz und Tag Stufe 8 (P210),,433,,409,392,,358,Neu in Produkt P350510,,
,,,,,,,,,,,
,13) Ø Kosten pro Platz und Tag Stufe 9 (P210),,471,,445,426,,428,Neu in Produkt P350510,,
,,,,,,,,,,,
,14) Ø Kosten pro Platz und Tag Stufe 10 (P210),,509,,481,461,,,Neu in Produkt P350510,,
,,,,,,,,,,,
,15) Wasserverbrauch Alters- und Pflegeheim Kühlewil (P210) in Kubikmeter,,"14,121",,"14,919","15,922",,"19,752",Neu in Produkt P350510,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350300 Ambulante Kranken- und Betagtenhilfe,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,0.00,"179,655.36",,"12,553,217.40","12,669,387.08",,,,,
,,,,,,,,,,,
,Erlöse,0.00,"21,215.04",,"23,759.18","23,865.86",,,,,
,,,,,,,,,,,
,Nettokosten,0.00,"158,440.32",,"12,529,458.22","12,645,521.22",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,-,11.8%,,0.2%,0.2%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P350310,Offener Mittagstisch,0.00,-,,0.00,-,,0.00,,0.00,-
,,,,,,,,,,,
P350320,Ambulante pflegerische Leistungen,0.00,-,,0.00,-,,0.00,,"79,220.16",-100%
,,,,,,,,,,,
P350330,Hauswirtschaftliche Leistungen,0.00,-,,0.00,-,,0.00,,"79,220.16",-100%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350300 Ambulante Kranken- und Betagtenhilfe,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Den Krankenkassen verrechenbare Stunden in % der Arbeitsstunden des Pflegepersonals (produktive Stunden) (P320),,entfällt,,68%,65%,,63%,"Die Steuerungsvorgabe fällt ab 2011 weg.
Wegfall Leistungsvertrag Spitex",,
,,,,,,,,,,,
,2) Durchführung von Kundenbefragungen Pflege (P320),,entfällt,,ja,ja,,ja,"Die Steuerungsvorgabe fällt ab 2011 weg.
Wegfall Leistungsvertrag Spitex",,
,,,,,,,,,,,
,3) Den Kundinnen und Kun-den verrechenbare Stunden in % der Arbeitsstunden des Hauswirtschaftspersonals (produktive Stunden) (P330),,entfällt,,92%,92%,,92%,"Die Steuerungsvorgabe fällt ab 2011 weg.
Wegfall Leistungsvertrag Spitex",,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG350300 Ambulante Kranken- und Betagtenhilfe - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,4) Durchführung von Kundenbefragungen Hauswirtschaft (P330),,entfällt,,ja,ja,,ja,"Die Steuerungsvorgabe fällt ab 2011 weg.
Wegfall Leistungsvertrag Spitex",,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl produktive Pflegestunden (P320),,"196,812",,"189,258","179,843",,"164,828",Wegfall Leistungsvertrag Spitex ab 2011,,
,,,,,,,,,,,
,2) Anzahl produktive Hauswirtschaftsstunden (P330),,"98,537",,"104,383","103,848",,"106,287",Wegfall Leistungsvertrag Spitex ab 2011,,
,,,,,,,,,,,
,3) Zahl der betreuten Personen (P320/P330),,"4,701",,"4,539","4,760",,"4,555",Wegfall Leistungsvertrag Spitex ab 2011,,
,,,,,,,,,,,
,4) Zahl der abgewiesenen Anfragen pro Jahr (P320),,11,,19,2,,11,Wegfall Leistungsvertrag Spitex ab 2011,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
350,Alters- und Versicherungsamt,,,,,,,,,,
,,,,,,,,,,,
